eq_id,eq_nome,eq_enderec,eq_bairro,eq_tipo,longitude,latitude,eq_distr,eq_regiao,eq_ender,eq_esfera,alunos_ef,alunos_em,alunos_total
1866,PILAR GARCIA VIDAL DONA,R PASTOR AGENOR CALDEIRA DINIZ 48,JARDIM IMPERADOR (ZONA LESTE),EE,-46.498052,-23.584484,SAO MATEUS,Leste,"RUA AGENOR CALDEIRA DINIZ PASTOR, 48",ESTADUAL - SE,870,1161,2460
1868,VINICIUS DE MORAES EMEF,RUA BRAS PIRES 345,,EMEF,-46.498093,-23.598153,SAPOPEMBA,Leste,"RUA RUA BRAS PIRES, 345",MUNICIPAL,614,0,1115
1870,MARIA APARECIDA DE CASTRO MASIERO PROFESSORA,R PANGAUA 210,VILA RE,EE,-46.498178,-23.529499,PENHA,Leste,"RUA PANGAUA, 210",ESTADUAL - SE,389,472,861
1875,HENRIQUE PEGADO PROF EMEF,RUA ITAPERUNA 131,JARDIM PENHA,EMEF,-46.498501,-23.504153,CANGAIBA,Leste,"RUA RUA ITAPERUNA, 131",MUNICIPAL,648,0,1131
1876,JOSE BARTOCCI PROFESSOR,R SAO SERAPIAO 396,VILA RE,EE,-46.498528,-23.527021,PENHA,Leste,"RUA SERAPIAO SAO, 396",ESTADUAL - SE,564,0,755
1878,JORGE DUPRAT FIGUEIREDO,R ANTONIO LOMBARDO 140,JARDIM SANTA TEREZINHA (ZONA LESTE),EE,-46.498697,-23.573061,CIDADE LIDER,Leste,"RUA ANTONIO LOMBARDO, 140",ESTADUAL - SE,409,518,1041
1880,REPUBLICA DO HAITI,R NOVO ORIENTE DO PIAUI 38,VILA SILVIA,EE,-46.498978,-23.492476,CANGAIBA,Leste,"RUA NOVO ORIENTE DO PIAUI, 38",ESTADUAL - SE,745,0,745
1884,ABRAO DE MORAES PROF EMEF,RUA ISAURA VERGUEIRO NAUFEL 238,VILA NHOCUNE,EMEF,-46.499416,-23.54659,ARTUR ALVIM,Leste,"RUA ISAURA VERGUEIRO NAUFEL, 238",MUNICIPAL,576,0,936
1898,VISCONDE DE CAIRU EMEF,PRACA ARARUVA 199,,EMEF,-46.500236,-23.534404,VILA MATILDE,Leste,"PRACA PRACA ARARUVA, 199",MUNICIPAL,519,0,808
1899,IVETE VARGAS DEPUTADA EMEF,RUA CARLO CLAUSETTI 300,,EMEF,-46.500272,-23.603848,SAPOPEMBA,Leste,"RUA RUA CARLO CLAUSETTI, 300",MUNICIPAL,519,0,1016
1900,ACHILLES DE OLIVEIRA RIBEIRO DESEMBARGADOR EMEF,RUA SAO JOAO DO PARAISO 57,JARDIM IMPERADOR (ZONA LESTE),EMEF,-46.500288,-23.590529,SAO MATEUS,Leste,"RUA JOAO DO PARAISO SAO, 57",MUNICIPAL,813,0,1101
1902,VICTORIO NAPOLEAO OLIANI PROFESSOR,R COLONIA LEOPOLDINA 340,VILA SILVIA,EE,-46.500373,-23.490557,CANGAIBA,Leste,"RUA COLONIA LEOPOLDINA, 340",ESTADUAL - SE,622,0,622
1905,VICTORIO AMERICO FONTANA PROF,R NEPOMUCENO 117,JARDIM SAO GABRIEL,EE,-46.500493,-23.594756,SAO MATEUS,Leste,"RUA NEPOMUCENO, 117",ESTADUAL - SE,827,0,827
1909,MARIA LOURDES ROSARIO NEGREIROS PROFA,R JOAQUIM FELICIO 149,CIDADE CENTENARIO,EE,-46.500531,-23.583705,SAO MATEUS,Leste,"RUA JOAQUIM FELICIO, 149",ESTADUAL - SE,871,0,887
1915,PAULO DUARTE EMEF,AV VILA NOVA ARTIGAS ARQ 583,JARDIM SAPOPEMBA,EMEF,-46.501006,-23.608573,SAPOPEMBA,Leste,"AVENIDA AVENIDA VILA NOVA ARTIGAS ARQ, 583",MUNICIPAL,985,0,1181
1917,ANNA PONTES TOLEDO NATALI PROFESSORA,R PACO DO LUMIAR 191,VILA SILVIA,EE,-46.50111,-23.496597,CANGAIBA,Leste,"RUA PACO DO LUMIAR, 191",ESTADUAL - SE,532,0,532
1918,JAMIL PEDRO SAWAYA PROF,R PALMEIRINA 189,CIDADE PATRIARCA,EE,-46.501161,-23.541026,VILA MATILDE,Leste,"RUA PALMEIRINA, 189",ESTADUAL - SE,253,218,471
1919,SILVA PRADO DEPUTADO,R ENG LUIS ANTONIO RANTIN MOUTINHO 296,JARDIM POPULAR,EE,-46.501178,-23.51702,PONTE RASA,Leste,"RUA LUIS ANTONIO RANTIN MOUTINHO ENGENHEIRO, 296",ESTADUAL - SE,620,929,1841
1936,BARTOLOMEU CAMPOS DE QUEIROS EMEF,AV ARQUITETO VILANOVA ARTIGAS 1471,CONJUNTO HABITACIONAL TEOTONIO VILELA,EMEF,-46.502476,-23.601878,SAPOPEMBA,Leste,"AVENIDA VILANOVA ARTIGAS ARQUITETO, 1471",MUNICIPAL,659,0,659
1943,HERALDO BARBUY EMEF,RUA CRISTOVAO VASCONCELOS 86,,EMEF,-46.503072,-23.615957,SAPOPEMBA,Leste,"RUA RUA CRISTOVAO VASCONCELOS, 86",MUNICIPAL,746,0,906
1949,LAERTE PANIGHEL PROFESSOR,R PLANALTO DE ARAXA 60,JARDIM GONZAGA,EE,-46.503545,-23.50418,CANGAIBA,Leste,"RUA PLANALTO DE ARAXA, 60",ESTADUAL - SE,533,0,533
1950,SHIRO KYONO DEPUTADO,R TOMAS DE SANTA MARIA 245,CONJUNTO HABITACIONAL TEOTONIO VILELA,EE,-46.503576,-23.605348,SAPOPEMBA,Leste,"RUA TOMAS DE SANTA MARIA, 245",ESTADUAL - SE,275,1048,1511
1953,MARIA JOSE BARONE FERNANDES PROFA,R ITAICICA 37,JARDIM ITAPEMA,EE,-46.50396,-23.559345,CIDADE LIDER,Leste,"RUA ITAICICA, 37",ESTADUAL - SE,286,0,286
1956,CORREIA DE MELLO BRIGADEIRO EMEF,RUA GALEANDRA SN,JARDIM FERNANDES,EMEF,-46.504053,-23.549412,CIDADE LIDER,Leste,"RUA RUA GALEANDRA, ",MUNICIPAL,819,0,1348
1961,JOSE BONIFACIO EMEF,RUA DOUTOR FREDERICO BROTERO 134,CIDADE PATRIARCA,EMEF,-46.504287,-23.536429,VILA MATILDE,Leste,"RUA FREDERICO BROTERO DOUTOR, 134",MUNICIPAL,423,0,787
1966,MENOTTI DEL PICCHIA POETA,R COROATA 540,JARDIM HERCILIA,EE,-46.504695,-23.539483,VILA MATILDE,Leste,"RUA COROATA, 540",ESTADUAL - SE,344,0,354
1967,JULIETA FARAO PROFA,R BATISTA FERGUSIO 1754,VILA CARDOSO FRANCO,EE,-46.50481,-23.624852,SAPOPEMBA,Leste,"RUA BATISTA FERGUSIO, 1754",ESTADUAL - SE,402,195,597
1976,ROMEU MONTORO,R LUIS JULIANI 422,JARDIM ADUTORA,EE,-46.505673,-23.616757,SAPOPEMBA,Leste,"RUA LUIS JULIANI, 422",ESTADUAL - SE,190,1097,1559
1979,GREGORIO WESTRUPP PADRE EMEF,RUA ESQUIVEL NAVARRO 10,CONJUNTO HABITACIONAL TEOTONIO VILELA,EMEF,-46.506173,-23.604194,SAPOPEMBA,Leste,"RUA ESQUIVEL NAVARRO, 10",MUNICIPAL,566,0,1262
1982,LUIZ ANTONIO FRAGOSO PROF,AV ANTONIO ESTEVAO DE CARVALHO 1778,CIDADE PATRIARCA,EE,-46.506392,-23.528297,VILA MATILDE,Leste,"AVENIDA ANTONIO ESTEVAO DE CARVALHO, 1778",ESTADUAL - SE,0,187,622
1984,MIGUEL KRUSE DOM,RUA SAO JOSE DO CAMPESTRE 30,,EE,-46.506697,-23.501569,CANGAIBA,Leste,"RUA RUA SAO JOSE DO CAMPESTRE, 30",ESTADUAL - SE,558,1050,1948
1986,MOACYR CAMPOS PROFESSOR,AV RIO DAS PEDRAS 2022,JARDIM ARICANDUVA,EE,-46.506832,-23.570188,ARICANDUVA,Leste,"AVENIDA RIO DAS PEDRAS, 2022",ESTADUAL - SE,696,1114,1917
1987,ARACY LEME DA VEIGA RAVACHE PROFESSORA,PC CANDIDO MENDES DE ALMEIDA 184,JARDIM NOVO CARRAO,EE,-46.50695,-23.579989,ARICANDUVA,Leste,"PRACA CANDIDO MENDES DE ALMEIDA, 184",ESTADUAL - SE,284,926,1342
1989,FRANCISCO MONT'ALVERNE FREI EMEF,RUA SAO CELSO 365,VILA DOMITILA,EMEF,-46.507276,-23.51333,PONTE RASA,Leste,"RUA RUA SAO CELSO, 365",MUNICIPAL,749,0,1286
1990,HUMBERTO DE CAMPOS EMEF,AV PROFESSOR XAVIER DE LIMA 644,JARDIM HERCILIA,EMEF,-46.507717,-23.543107,VILA MATILDE,Leste,"AVENIDA XAVIER DE LIMA PROFESSOR, 644",MUNICIPAL,642,0,858
1991,BRASILIO MACHADO NETO EMEF,RUA ALM OTACILIO CUNHA 325,PARQUE SANTA MADALENA,EMEF,-46.507736,-23.612405,SAPOPEMBA,Leste,"RUA OTACILIO CUNHA ALMIRANTE, 325",MUNICIPAL,554,0,1000
1993,CAMILO MARIA CAVALHEIRO DOM,R GARUVA 55,JARDIM SANTA MARIA,EE,-46.508004,-23.55385,CIDADE LIDER,Leste,"RUA GARUVA, 55",ESTADUAL - SE,321,523,844
1998,EMIR MACEDO NOGUEIRA JORNALISTA PROF,R IACAPE 322,PARQUE SANTA MADALENA,EE,-46.50901,-23.610019,SAPOPEMBA,Leste,"RUA IACAPE, 322",ESTADUAL - SE,676,0,689
2004,LUIS WASHINGTON VITA EMEF,RUA CONCEICAO DA BREJAUBA 68,JARDIM POPULAR,EMEF,-46.509191,-23.51864,PONTE RASA,Leste,"RUA CONCEICAO DA BREJAUBA, 68",MUNICIPAL,609,0,684
2005,MARIA DE CARVALHO SENNE PROFESSORA,R PUQUIXA SN,VILA RE,EE,-46.509191,-23.523692,PENHA,Leste,"RUA PUQUIXA, ",ESTADUAL - SE,199,406,803
2006,FIRMINO TIBURCIO DA COSTA EMEF,RUA PEDRO MORCILLA FILHO 578,CIDADE PATRIARCA,EMEF,-46.509226,-23.537652,VILA MATILDE,Leste,"RUA RUA PEDRO MORCILLA FILHO, 578",MUNICIPAL,535,0,1065
2009,VILANOVA ARTIGAS ARQUITETO EMEF,RUA GUARANTA 1,PARQUE DOS BANCARIOS,EMEF,-46.509377,-23.599955,SAPOPEMBA,Leste,"RUA RUA GUARANTA, 1",MUNICIPAL,825,0,1371
2014,GUILHERME GIORGI COMENDADOR,R SEBASTIAO MARCHESONI 50,JARDIM DAS ROSAS (ZONA LESTE I),EE,-46.50967,-23.586114,ARICANDUVA,Leste,"RUA SEBASTIAO MARCHESONI, 50",ESTADUAL - SE,974,0,1079
2017,VALACE MARQUES PROFESSOR,R GENTIL BRAGA 701,VILA BUENOS AIRES,EE,-46.509872,-23.507308,CANGAIBA,Leste,"RUA GENTIL BRAGA, 701",ESTADUAL - SE,660,0,660
2019,AROLDO DE AZEVEDO PROF,R FILIPA ALVARES SN,JARDIM PLANALTO,EE,-46.509937,-23.604509,SAPOPEMBA,Leste,"RUA FILIPA ALVARES, ",ESTADUAL - SE,471,1408,2346
2021,ARLINDO CAETANO FILHO PROF EMEF,RUA PALMEIRA DE BACABA 39,JARDIM ELBA,EMEF,-46.510064,-23.615041,SAPOPEMBA,Leste,"RUA RUA PALMEIRA DE BACABA, 39",MUNICIPAL,652,0,1224
2032,DUQUE DE CAXIAS,RUA CORONEL JOAO DE OLIVEIRA MELO 967,,EE,-46.51121,-23.575715,ARICANDUVA,Leste,"RUA RUA CORONEL JOAO DE OLIVEIRA MELO, 967",ESTADUAL - SE,328,0,328
2035,JOSE DE CARVALHO PADRE,AV SAO MIGUEL 1888,VILA MARIETA,EE,-46.511887,-23.51201,PONTE RASA,Leste,"AVENIDA MIGUEL SAO, 1888",ESTADUAL - SE,664,0,681
2038,BENEDITO DE JESUS B LAURINDO PE BATISTA EMEF,RUA ALFONSO FERRABOSCO 52,PARQUE DOS BANCARIOS,EMEF,-46.512178,-23.588771,SAPOPEMBA,Leste,"RUA ALFONSO FERRABOSCO, 52",MUNICIPAL,615,0,875
2044,ARMANDO DE SALLES OLIVEIRA EMEF,RUA MILTON DA CRUZ 659,,EMEF,-46.512616,-23.608962,SAPOPEMBA,Leste,"RUA RUA MILTON DA CRUZ, 659",MUNICIPAL,682,0,1370
2048,MARIA PRESTES MAIA,R ANTONIO FERRACIOLLI 283,JARDIM CATARINA,EE,-46.513379,-23.583785,ARICANDUVA,Leste,"RUA ANTONIO FERRACIOLLI, 283",ESTADUAL - SE,654,0,654
2051,OLGA MARINOVIC DORO PROFA,R CUSTODIO LOBO 29,JARDIM MARINGA,EE,-46.513567,-23.551333,VILA MATILDE,Leste,"RUA CUSTODIO LOBO, 29",ESTADUAL - SE,503,0,503
2056,NAGIB IZAR,R MONTE CARDOSO 671,VILA ANTONIETA,EE,-46.513924,-23.566592,ARICANDUVA,Leste,"RUA MONTE CARDOSO, 671",ESTADUAL - SE,406,0,422
2060,ADELAIDE FERRAZ DE OLIVEIRA PROFA,R SAO BENTO DO SAPUCAI 677,VILA GUILHERMINA,EE,-46.514127,-23.532187,VILA MATILDE,Leste,"RUA BENTO DO SAPUCAI SAO, 677",ESTADUAL - SE,305,640,1064
2062,VISCONDE DE TAUNAY EMEF,ESTRADA DA CASA GRANDE 566,,EMEF,-46.514277,-23.602796,SAPOPEMBA,Leste,"AVENIDA ESTRADA DA CASA GRANDE, 566",MUNICIPAL,644,0,1065
2064,FLORES DA CUNHA DEPUTADO EMEF,RUA GENERAL PORFIRIO DA PAZ 1663,VILA BANCARIA,EMEF,-46.514314,-23.595515,SAPOPEMBA,Leste,"RUA PORFIRIO DA PAZ GENERAL, 1663",MUNICIPAL,732,0,947
2065,AFONSO PENNA JUNIOR PROF,R MUANA 31,JARDIM MARINGA,EE,-46.51444,-23.552866,VILA MATILDE,Leste,"RUA MUANA, 31",ESTADUAL - SE,390,478,1097
2066,MARIA APARECIDA MACHADO JULIANELLI,R PEDRO MARCIANO DE ALCANTARA 18,ENGENHEIRO GOULART,EE,-46.514479,-23.503,CANGAIBA,Leste,"RUA PEDRO MARCIANO DE ALCANTARA, 18",ESTADUAL - SE,726,0,738
2067,MIGUEL SANSIGOLO PROF,R FRANCISCO DA ROCHA 157,JARDIM IVA,EE,-46.514498,-23.588562,SAPOPEMBA,Leste,"RUA FRANCISCO DA ROCHA, 157",ESTADUAL - SE,589,873,1462
2069,JOSE PEREIRA DE QUEIROZ DR,R PARANHOS 264,VILA NOVA SAVOIA,EE,-46.514758,-23.542809,VILA MATILDE,Leste,"RUA PARANHOS, 264",ESTADUAL - SE,0,779,779
2079,NORBERTO MAYER FILHO DEPUTADO,R PADRE MANUEL LUIS DE VERGUEIRO 365,VILA ANTONIETA,EE,-46.515881,-23.573135,ARICANDUVA,Leste,"RUA MANUEL LUIS DE VERGUEIRO PADRE, 365",ESTADUAL - SE,216,336,709
2083,ROQUETTE PINTO EMEF,RUA PROFESSORA ALZIRA DE OLIVEIRA GILIOLI 32,JARDIM NICE,EMEF,-46.516271,-23.58274,ARICANDUVA,Leste,"RUA ALZIRA DE OLIVEIRA GILIOLI PROFESSORA, 32",MUNICIPAL,765,0,1308
2089,SERGIO MILLIET EMEF,RUA PAULO ANDRADE ARANTES 125,,EMEF,-46.516795,-23.557199,ARICANDUVA,Leste,"RUA RUA PAULO ANDRADE ARANTES, 125",MUNICIPAL,739,0,1253
2090,ASSAD ABDALA EMEF,AV MENDONCA DRUMOND 902,JARDIM MARINGA,EMEF,-46.51686,-23.552721,VILA MATILDE,Leste,"AVENIDA MENDONCA DRUMOND, 902",MUNICIPAL,444,0,702
2093,EMILIO RIBAS EMEF,RUA JOSE JOAQUIM 302,,EMEF,-46.517086,-23.601658,SAPOPEMBA,Leste,"RUA RUA JOSE JOAQUIM, 302",MUNICIPAL,521,0,737
2094,LIBERATO GROSSI PROF,R ILHA DA TRINDADE 457,PARQUE SANTA MADALENA,EE,-46.517119,-23.612687,SAPOPEMBA,Leste,"RUA ILHA DA TRINDADE, 457",ESTADUAL - SE,494,0,494
2095,GABRIEL ORTIZ PROFESSOR,AV AMADOR BUENO DA VEIGA 2932,PENHA DE FRANCA,EE,-46.517165,-23.522387,PENHA,Leste,"AVENIDA AMADOR BUENO DA VEIGA, 2932",ESTADUAL - SE,0,1731,1731
2096,EDUARDO CARLOS PEREIRA,AV INCONFIDENCIA MINEIRA 576,VILA RICA,EE,-46.51725,-23.57995,ARICANDUVA,Leste,"AVENIDA INCONFIDENCIA MINEIRA, 576",ESTADUAL - SE,616,0,616
2097,CARAMURU,R REGO BARROS 501,JARDIM VILA FORMOSA,EE,-46.517358,-23.563174,ARICANDUVA,Leste,"RUA REGO BARROS, 501",ESTADUAL - SE,196,434,802
2100,CUSTODIO JOSE DE MELLO ALMIRANTE,R ALICANTE 483,VILA GRANADA,EE,-46.517768,-23.523759,PENHA,Leste,"RUA ALICANTE, 483",ESTADUAL - SE,746,0,927
2107,BERNARDO RODRIGUES NOGUEIRA DOM,R DOM JOAO MARIA OGNO 481,VILA MATILDE,EE,-46.51849,-23.537896,VILA MATILDE,Leste,"RUA JOAO MARIA OGNO DOM, 481",ESTADUAL - SE,474,0,474
2108,RUBENS PAIVA EMEFM,RUA DOS NAVEGADORES 91,,EMEFM,-46.518568,-23.606198,SAPOPEMBA,Leste,"RUA RUA DOS NAVEGADORES, 91",MUNICIPAL,633,289,1118
2111,19 DE NOVEMBRO EMEF,PRACA BAUXITA 99,VILA DALILA,EMEF,-46.519006,-23.544781,VILA MATILDE,Leste,"PRACA BAUXITA, 99",MUNICIPAL,620,0,900
2119,REPUBLICA DO URUGUAI,R ANTONIO ROBERTO DE ALMEIDA 149,ENGENHEIRO GOULART,EE,-46.5204,-23.499516,CANGAIBA,Leste,"RUA ANTONIO ROBERTO DE ALMEIDA, 149",ESTADUAL - SE,419,0,419
2122,JOSE TALARICO,AV WALDEMAR CARLOS PEREIRA 452,VILA TALARICO,EE,-46.520795,-23.543445,VILA MATILDE,Leste,"AVENIDA WALDEMAR CARLOS PEREIRA, 452",ESTADUAL - SE,342,815,1581
2124,JULIETA TERLIZZI BINDO PROFA,R ANTONIO RIBEIRO MACEDO 115,VILA BANCARIA,EE,-46.520942,-23.587816,SAPOPEMBA,Leste,"RUA ANTONIO RIBEIRO MACEDO, 115",ESTADUAL - SE,579,0,579
2126,THEODOMIRO EMERIQUE PROFESSOR,R UICO 533,VILA MARIETA,EE,-46.521068,-23.521069,PENHA,Leste,"RUA UICO, 533",ESTADUAL - SE,589,0,611
2127,JOCELYN PONTES GESTAL PROF,R PEDRO GONCALVES VAREJAO 209,JARDIM MIMAR,EE,-46.521721,-23.608724,SAPOPEMBA,Leste,"RUA PEDRO GONCALVES VAREJAO, 209",ESTADUAL - SE,594,0,611
2128,DIDIO DA SILVEIRA BALDY PROF,R SENADOR SARAZATE SN,VILA TOLSTOI,EE,-46.521822,-23.600816,SAPOPEMBA,Leste,"RUA SARAZATE SENADOR, ",ESTADUAL - SE,761,0,761
2133,IRENE RIBEIRO PROFESSORA,RUA CORONEL AMARO SOBRINHO 303,,EE,-46.522273,-23.554348,CARRAO,Leste,"RUA RUA CORONEL AMARO SOBRINHO, 303",ESTADUAL - SE,382,0,382
2140,VICENTINA RIBEIRO DA LUZ EMEF,RUA AILTON NEGRAO FAZZIO 59,,EMEF,-46.52266,-23.577489,ARICANDUVA,Leste,"RUA RUA AILTON NEGRAO FAZZIO, 59",MUNICIPAL,547,0,929
2144,VICTOR MIGUEL ROMANO PROF,AV SAPOPEMBA 7763,JARDIM ADUTORA,EE,-46.523155,-23.595147,SAPOPEMBA,Leste,"AVENIDA SAPOPEMBA, 7763",ESTADUAL - SE,416,885,1603
2163,IRENE BRANCO DA SILVA PROFESSORA,R QUARUNAS 352,VILA RUI BARBOSA,EE,-46.524874,-23.512129,CANGAIBA,Leste,"RUA QUARUNAS, 352",ESTADUAL - SE,594,415,1094
2171,HENRIQUE MELEGA PROF EMEF,RUA CHIQUINHA GONZAGA 349,,EMEF,-46.525859,-23.589454,SAPOPEMBA,Leste,"RUA RUA CHIQUINHA GONZAGA, 349",MUNICIPAL,543,0,800
2177,CECILIA MEIRELES EMEF,RUA FREI RICARDO DO PILAR 60,CANGAIBA,EMEF,-46.526427,-23.502457,CANGAIBA,Leste,"RUA RUA FREI RICARDO DO PILAR, 60",MUNICIPAL,744,0,1238
2182,SANTOS AMARO DA CRUZ PROFESSOR,AV DA BARREIRA GRANDE 795,JARDIM COLORADO,EE,-46.5268,-23.584154,ARICANDUVA,Leste,"AVENIDA BARREIRA GRANDE, 795",ESTADUAL - SE,721,985,2237
2190,MARIA DA GLORIA COSTA E SILVA PROFESSORA,RUA DOUTOR MONTEIRO DE BARROS 110,,EE,-46.527146,-23.607594,SAO LUCAS,Leste,"RUA RUA DOUTOR MONTEIRO DE BARROS, 110",ESTADUAL - SE,336,820,1378
2192,JOAO NAOKI SUMITA DR EMEF,AV MONSENHOR ANTONIO DE CASTRO 222,JARDIM VILA FORMOSA,EMEF,-46.527356,-23.570506,ARICANDUVA,Leste,"AVENIDA ANTONIO DE CASTRO MONSENHOR, 222",MUNICIPAL,700,0,1042
2193,ANNE FRANK,RUA  GUIRA ACANGATARA 149,,EE,-46.527362,-23.498109,CANGAIBA,Leste,"RUA RUA  GUIRA ACANGATARA, 149",ESTADUAL - SE,742,0,742
2194,JAIME CORTESAO,R JORGE WASHINGTON 53,VILA CARRAO,EE,-46.527698,-23.560035,CARRAO,Leste,"RUA JORGE WASHINGTON, 53",ESTADUAL - SE,283,0,283
2198,JOAO MARIA OGNO OSB DOM,R MARIA CARLOTA 400,VILA ESPERANCA,EE,-46.528441,-23.524497,PENHA,Leste,"RUA MARIA CARLOTA, 400",ESTADUAL - SE,188,274,463
2201,EDUARDO GOMES BRIGADEIRO,R LEONCIO DA COSTA VIEIRA 137,JARDIM PIQUEROBY,EE,-46.528797,-23.571901,ARICANDUVA,Leste,"RUA LEONCIO DA COSTA VIEIRA, 137",ESTADUAL - SE,318,0,318
2202,CESAR MARENGO,R JOAQUIM PEIXOTO 108,CHACARA BELENZINHO,EE,-46.5288,-23.579359,VILA FORMOSA,Leste,"RUA JOAQUIM PEIXOTO, 108",ESTADUAL - SE,616,0,616
2203,ALTINO ARANTES EMEF,RUA CORONEL AUGUSTO CELSO DE MOURA 78,VILA ELZE,EMEF,-46.52886,-23.608669,SAO LUCAS,Leste,"RUA AUGUSTO CELSO DE MOURA CORONEL, 78",MUNICIPAL,895,0,1931
2206,MARIA AUGUSTA CORREA PROFESSORA,RUA PROFESSOR LEONCIO CORREIA SN,,EE,-46.5292,-23.504739,CANGAIBA,Leste,"RUA RUA PROFESSOR LEONCIO CORREIA, ",ESTADUAL - SE,589,323,912
2214,GUILHERME DE ALMEIDA EMEF,RUA FAUSTINO PAGANINI 647,V.PIERINA,EMEF,-46.530007,-23.509897,CANGAIBA,Leste,"RUA RUA FAUSTINO PAGANINI, 647",MUNICIPAL,846,0,1430
2223,ANNITA GUASTINI EIRAS PROFESSORA,R ILHA DA FIGUEIRA 151,VILA PAULISTANIA,EE,-46.530716,-23.501552,CANGAIBA,Leste,"RUA ILHA DA FIGUEIRA, 151",ESTADUAL - SE,742,0,742
2225,AMELIA DE ARAUJO DONA,R VACANGA 415,VILA FERNANDES,EE,-46.530893,-23.560135,CARRAO,Leste,"RUA VACANGA, 415",ESTADUAL - SE,442,562,1121
2232,GUIMARAES ROSA EMEF,PRACA HAROLDO D'ALTRO 466,V MANCHESTER,EMEF,-46.531458,-23.545706,CARRAO,Leste,"PRACA PRACA HAROLDO D'ALTRO, 466",MUNICIPAL,512,0,822
2235,INFANTE DOM HENRIQUE,R TEODORO MASCARENHAS 133,VILA MATILDE,EE,-46.531763,-23.541504,VILA MATILDE,Leste,"RUA TEODORO MASCARENHAS, 133",ESTADUAL - SE,445,1056,1501
2236,JOAQUIM BRAGA DE PAULA PROFESSOR,AV  DO ORATORIO 4330,,EE,-46.532007,-23.601388,SAO LUCAS,Leste,"AVENIDA AVENIDA  DO ORATORIO, 4330",ESTADUAL - SE,399,715,1179
2238,JOAO PINHEIRO PRESIDENTE EMEF,RUA DOUTOR EDGAR GARCIA VIEIRA 140,VILA MATILDE,EMEF,-46.532178,-23.53488,VILA MATILDE,Leste,"RUA EDGAR GARCIA VIEIRA DOUTOR, 140",MUNICIPAL,605,0,853
2239,FRANCISCO DA SILVEIRA BUENO PROF EMEF,RUA IGARAPE FLORES 19,VILA SAO NICOLAU,EMEF,-46.53227,-23.612664,SAO LUCAS,Leste,"RUA IGARAPE FLORES, 19",MUNICIPAL,349,0,668
2240,MARIA LOURDES N ALBERGARIA PROFA,R JOSE MASCARENHAS 456,VILA MATILDE,EE,-46.532468,-23.539148,VILA MATILDE,Leste,"RUA JOSE MASCARENHAS, 456",ESTADUAL - SE,687,0,699
2241,JOSE DE CAMPOS CAMARGO PROFESSOR,R SAO SEVERIANO 217,VILA SANTANA,EE,-46.532574,-23.51767,PENHA,Leste,"RUA SEVERIANO SAO, 217",ESTADUAL - SE,557,0,557
2247,BEATRIZ R BASSI ASTORINO PROFESSORA,RUA JUIZ DE FORA 366,,EE,-46.533655,-23.590609,SAO LUCAS,Leste,"RUA RUA JUIZ DE FORA, 366",ESTADUAL - SE,1294,0,1441
2251,ALMERINDA RODRIGUES MELLO PROFESSORA,RUA REI ALBERTO DA BELGICA 571,,EE,-46.533977,-23.576599,VILA FORMOSA,Leste,"RUA RUA REI ALBERTO DA BELGICA, 571",ESTADUAL - SE,249,369,874
2252,CAETANO MIELE PROFESSOR,R FRANCISCO DAMANTE 61,VILA LONDRINA,EE,-46.534008,-23.508887,CANGAIBA,Leste,"RUA FRANCISCO DAMANTE, 61",ESTADUAL - SE,233,1110,1343
2254,JOAQUIM GOUVEIA FRANCO JUNIOR DEPUTADO,R VITOR HESS 51,VILA INDUSTRIAL,EE,-46.53453,-23.610873,SAO LUCAS,Leste,"RUA VITOR HESS, 51",ESTADUAL - SE,430,0,430
2258,RITA JULIA DE OLIVEIRA PROFESSORA,R MIRANDINHA 881,PENHA DE FRANCA,EE,-46.534984,-23.529356,PENHA,Leste,"RUA MIRANDINHA, 881",ESTADUAL - SE,350,0,350
2263,JULIA AMALIA AZEVEDO ANTUNES PROFESSORA,R LUIS PINTO 92,VILA CARRAO,EE,-46.535819,-23.55359,CARRAO,Leste,"RUA LUIS PINTO, 92",ESTADUAL - SE,584,0,584
2266,BARTOLOMEU LOURENCO GUSMAO EMEF,RUA PICINGUABA 802,V SANTA ISABEL,EMEF,-46.535937,-23.554968,CARRAO,Leste,"RUA RUA PICINGUABA, 802",MUNICIPAL,723,0,1124
2268,PRUDENTE DE MORAIS PRESIDENTE EMEF,RUA JUIZ DE FORA 980,VILA EMA,EMEF,-46.536401,-23.595128,SAO LUCAS,Leste,"RUA FORA JUIZ, 980",MUNICIPAL,660,0,1007
2277,MARISA DE MELLO PROFA,R DOUTOR LUIS CARLOS 1400,VILA ARICANDUVA,EE,-46.537105,-23.533257,VILA MATILDE,Leste,"RUA LUIS CARLOS DOUTOR, 1400",ESTADUAL - SE,321,0,321
2279,ALVARES DE AZEVEDO EMEF,RUA ALCACUZ 130,,EMEF,-46.537819,-23.603812,SAO LUCAS,Leste,"RUA RUA ALCACUZ, 130",MUNICIPAL,656,0,1045
2282,MARLENE RONDELLI PROFA EMEF,RUA ACACIO CARISTO 21,,EMEF,-46.537996,-23.581452,SAO LUCAS,Leste,"RUA RUA ACACIO CARISTO, 21",MUNICIPAL,533,0,885
2284,BARAO DE RAMALHO,AV AMADOR BUENO DA VEIGA 604,PENHA DE FRANCA,EE,-46.538101,-23.523289,PENHA,Leste,"AVENIDA AMADOR BUENO DA VEIGA, 604",ESTADUAL - SE,569,864,1433
