ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME,REGISTRO,ENDERECO,NUMERO,BAIRRO,REFERENCIA
132,-46.653937,-23.681433,355030822000046,3550308005168,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,JARDIM VILA LUCIA,1128-2,RUA DELFINO FACCHINA,4028.000000,JD VERA LUCIA,TV ES CASA GRANDE
735,-46.790509,-23.583710,355030865000159,3550308005240,66,RAPOSO TAVARES,10,BUTANTA,Oeste,Oeste,RAPOSO TAVARES,1129-0,RUA GABRIEL DE CARVALHO,,JD BOA VISTA,RODOVIA RAPOSO TAVARES KM 18
169,-46.629084,-23.522538,355030809000019,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,PONTE PEQUENA,1130-4,RUA GUAPORE,210.000000,PONTE PEQUENA,AVENIDA TIRADENTES
613,-46.468961,-23.617586,355030875000051,3550308005212,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,OURO FINO,1131-2,RUA LEONOR DE SIQUEIRA,6.000000,JD VERA CRUZ,AV.SARGT. IRACITAM COIMBRA
245,-46.669785,-23.561580,355030845000048,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,HEITOR PENTEADO,1133-9,RUA OSCAR FREIRE,1850.000000,SUMARE,AVENIDA DR ARNALDO
794,-46.434504,-23.546477,355030847000007,3550308005261,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,COHAB II,1134-7,PC BOM PASTOR,387.000000,ITAQUERA,GIOVANI QUADRI E GIACOMO QUIRI
32,-46.593935,-23.452392,355030881000034,3550308005134,83,TREMEMBE,6,JACANA / TREMENBE,Norte,Norte 2,PENAFORTE,1135-5,RUA PENAFORTE,S/N,JD PAULISTANA,RUA NOSSA SENHORA DA CONCORDIA
115,-46.518787,-23.498871,355030818000024,3550308005137,18,CANGAIBA,21,PENHA,Leste,Leste 1,VILA SAO LOURENCO,1138-0,PC DO HORTICULTORES,415.000000,ENG GOULART,S/INF
371,-46.688802,-23.721363,355030823000015,3550308005218,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,AV DAS JABOTICABEIRAS,1139-8,ES DO CAPOEIRAO,S/N,JD COLONIAL,PX AO SESC
668,-46.733697,-23.449000,355030842000034,3550308005187,41,JARAGUA,2,PIRITUBA / JARAGUA,Norte,Norte 1,JARDIM SAO JOAO,1141-0,RUA PASTORIL DE ALMENARA,S/N,PQ PAN AMERICANO,TV ESTRADA DE TAIPAS
539,-46.432011,-23.519478,355030874000059,3550308005197,76,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,VILA PROGRESSO,1142-8,RUA CRIUVA,12E,VL PROGRESSO,TV ANTIGO ATALHO MOGIANA
624,-46.507489,-23.501254,355030818000067,3550308005137,18,CANGAIBA,21,PENHA,Leste,Leste 1,VILA SILVIA,1143-6,RUA PASTORIL DE ITAPETINGA,12.000000,VL SILVIA,AVENIDA ASSIS RIBEIRO
60,-46.740891,-23.671845,355030846000012,3550308005222,45,JARDIM SAO LUIS,18,M BOI MIRIM,Sul,Sul 2,JARDIM DAS FLORES,1144-4,AV INACIO DIAS DA SILVA,S/N,PIRAPORINHA,ESTRADA DO M BOI MIRIM
681,-46.775178,-23.675846,355030819000324,3550308005232,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,JARDIM DO COLEGIO,1146-0,RUA DR HUMBERTO PASCALE,S/N,JD JANGADEIRO,AVENIDA DAS PALMEIRAS
15,-46.681988,-23.752329,355030830000054,3550308005283,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,COCAIA,1147-9,AV TRINTA E SETE CONJ FARIA LIMA,S/N,PQ COCAIA,RUA CAMPO DO ARAVIL
290,-46.651380,-23.460039,355030813000060,3550308005125,13,CACHOEIRINHA,4,CASA VERDE / CACHOEIRINHA,Norte,Norte 1,JARDIM PERI ALTO,1149-5,RUA SAO LOURENCO DO SUL,S/N,JD PERI ALTO,RUA BRASILUXO LOPES
514,-46.479977,-23.551019,355030805000091,3550308005148,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,CEZAR DIAS,1150-9,RUA CESAR DIAS,S/N,ITAQUERA,COM A RUA CESAR DIAS
849,-46.410963,-23.585409,355030825000067,3550308005273,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,COHAB CIDADE TIRADENTES,1151-7,RUA PADRE ALDEMAR MOREIRA,S/N,STA ETELVINA,CONJ HAB CIDADE TIRADENTES
13,-46.569815,-23.486452,355030892000021,3550308005069,94,VILA MEDEIROS,7,V MARIA / VILA GUILHERME,Norte,Norte 2,COHAB FERNAO DIAS,1152-5,RUA COMBATE LAGOA BRANCA,,VL SABRINA,ALONSO P B AVENTURA DE SOUZA
189,-46.758488,-23.596399,355030894000067,3550308005181,96,VILA SONIA,10,BUTANTA,Oeste,Oeste,VILA REGINA,1153-3,RUA EDWARD CARMILO,S/N,JD CELESTE,
830,-46.647021,-23.547950,355030866000030,3550308005002,67,REPUBLICA,9,SE,Centro,Centro,CONSOLACAO,1154-1,RUA MAJOR QUEDINHO,S/N,CONSOLACAO,PRACA ROOSEVELT
353,-46.499861,-23.604984,355030876000335,3550308005157,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,COHAB SAPOPEMBA I,1155-0,AV ARQUITETO VL NOVA ARTIGAS,S/N,SAPOPEMBA,VL PRUDENTE E SAPOPEMBA
726,-46.693014,-23.737055,355030830000422,3550308005283,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,PQUE AMERICA,1161-4,RUA BENEDITO MARCELLO,S/N,PQ SAO PAULO,
80,-46.397077,-23.519167,355030836000218,3550308005256,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,JARDIM NAZARE,1165-7,RUA AUGUSTO ALBERECI,S/N,JD NAZARE,
865,-46.448986,-23.506195,355030887000199,3550308005193,89,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,VILA JACUI,1171-1,RUA TEJUGUACU,S/N,VL JACUI,
859,-46.694099,-23.776094,355030830000643,3550308005282,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,JD. NOVO HORIZONTE,1174-6,RUA LUAR DE LAGRIMAS,S/N,JD NOVO HORIZONTE,
781,-46.637639,-23.537785,355030866000108,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,SANTA EFIGENIA,1175-4,RUA DOS ANDRADAS C/ TIMBIRAS,S/N,STA EFIGENIA,AV IPIRANGA E R AURORA
346,-46.779191,-23.661775,355030819000027,3550308005231,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,COHAB ADVENTISTA II,1177-0,RUA MODELAR,S/N,CAPAO REDONDO,
314,-46.471624,-23.522791,355030837000234,3550308005199,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,TERRA BRASILEIRA,1179-7,RUA TERRA BRASILEIRA,S/N,VL SUICA,RUS 3 E TERRA BRASILEIRA
487,-46.394837,-23.565598,355030831000124,3550308005266,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,COHAB-JUSCELINO KUBTSCHECK,1183-5,AV UTARO KANAI C/ FESTA CHINESA,S/N,JD SAO PAULO,CJ.HAB.JUSCELINO KUBTSCHECK
299,-46.467121,-23.542626,355030825000101,3550308005270,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,COHAB-TIRADENTES I,1184-3,RUA BARTOLINO DE PADUA,S/N,ITAQUERA,CONFLUENCIA R BARRO BRANCO
861,-46.572352,-23.453068,355030839000084,3550308005136,38,JACANA,6,JACANA / TREMENBE,Norte,Norte 2,CONJUNTO JOVA RURAL,1190-8,RUA ARI DA ROCHA MIRANDA,S/N,VL NOVA GALVAO,JOAO CAVALCANTE E ANT JERCIO M
716,-46.640284,-23.552751,355030866000080,3550308005002,67,REPUBLICA,9,SE,Centro,Centro,ANHANGABAU,1192-4,RUA SANTO AMARO,S/N,BELA VISTA,AGUIAR BARROS E FCA MIQUELINA
501,-46.803303,-23.584364,355030865000078,3550308005240,66,RAPOSO TAVARES,10,BUTANTA,Oeste,Oeste,COHAB RAPOSO TAVARES,1193-2,RUA CACHOEIRA DO ARREPENDIMENTO,S/N,JD ARPOADOR,CJ HAB RAPOSO TAVARES
529,-46.455810,-23.612680,355030875000093,3550308005211,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JARDIM VILA CARRAO I,1194-0,AV BASSANO DEL GRAPA,S/N,JD VL CARRAO,
867,-46.715298,-23.451237,355030863000172,3550308005114,64,PIRITUBA,2,PIRITUBA / JARAGUA,Norte,Norte 1,JARDIM JOSE MARIA,1197-5,RUA SALTO DE ITARARE,S/N,JD JOSE MARIA,
594,-46.665901,-23.563042,355030845000013,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,HADDOCK LOBO,1198-3,AL LORENA,S/N,JD AMERICA,ENTRE RUAS AUGUSTA E HADDOCK L
196,-46.595023,-23.603729,355030834000134,3550308005084,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,CONJ RES HELIOPOLIS,1204-1,RUA FREIRE BRAYNER,S/N,SACOMA,
142,-46.673777,-23.622306,355030815000050,3550308005101,15,CAMPO BELO,14,SANTO AMARO,Sul,Sul 2,FEIRAO ECON C DE PORTO ALEGRE,1205-0,RUA CONDE DE PORTO ALEGRE,S/N,CAMPO BELO,ENTRE 1181 E 1270 JOAO S DIAS
347,-46.408192,-23.591334,355030825000128,3550308005273,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CONJUNTO STA. ETELVINA,1207-6,AV NASCER DO SOL,S/N,STA ETELVINA COHAB,R DO CHARCO E R.DA SORTE
650,-46.670607,-23.501056,355030850000050,3550308005060,50,LIMAO,4,CASA VERDE / CACHOEIRINHA,Norte,Norte 1,LIMAO,1208-4,PC ANTONIO FRANCO VELASCO,S/N,LIMAO,
267,-46.475948,-23.505958,355030887000150,3550308005195,89,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,VILA NORMA,1209-2,RUA GLICERIO RODRIGUES,S/N,VL NORMA,
729,-46.614888,-23.449144,355030881000048,3550308005134,83,TREMEMBE,6,JACANA / TREMENBE,Norte,Norte 2,VILA ALBERTINA,1212-2,RUA MAESTRO BORTOLUCCI,S/N,VL ALBERTINA,AV SEN JOSE ERMIRIO DE MORAES
700,-46.459932,-23.633156,355030875000069,3550308005277,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JARDIM SAO FRANCISCO,1215-7,RUA MORRO DAS PEDRAS,S/N,JD SAO FRANCISCO,
232,-46.407991,-23.526409,355030884000163,3550308005252,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,PARQUE SANTA RITA,1217-3,RUA TEODORO BERNARDO DO NASCIMENTO,S/N,PQ STA RITA,R LUIS ROHRER
72,-46.792344,-23.433186,355030803000015,3550308005241,03,ANHANGUERA,1,PERUS,Norte,Norte 1,JARDIM BRITANIA,1218-1,RUA FLORENCIO CARPI,S/N,JD BRITANIA,
359,-46.419492,-23.481288,355030844000043,3550308005246,43,JARDIM HELENA,23,SAO MIGUEL,Leste,Leste 2,SAO FRANCISCO,1220-3,AV JOSE MARTINS LISBOA,S/N,SAO FRANCISCO,
620,-46.673549,-23.481057,355030850000075,3550308005061,50,LIMAO,4,CASA VERDE / CACHOEIRINHA,Norte,Norte 1,CACHOEIRINHA,1221-1,RUA CLEUSA MILOCHI,S/N,CACHOEIRINHA,RUA JERONIMO DA ROCHA
647,-46.393601,-23.578543,355030825000077,3550308005268,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,COHAB SITIO CONCEICAO,1226-2,RUA WILSON FERNANDES S CARVALHO,S/N,CID TIRADENTES,
419,-46.367071,-23.510569,355030836000248,3550308005255,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,DESEMBARGADOR ISNARD DOS REIS,1227-0,RUA DESEM ISNARD DOS REIS,S/N,ITAIM PAULISTA,AV KEMEL ADDAS E AV DES OTAVIO
733,-46.755019,-23.396946,355030861000092,3550308005242,62,PERUS,1,PERUS,Norte,Norte 1,VILA FANTON,1230-0,RUA FELIPE CARDOSO CAMPOS,S/N,VL FANTON,CJ RES DO CDHU
642,-46.418231,-23.565860,355030825000238,3550308005268,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CONJ HABIT FAZENDA DO CARMO,1235-1,AV HENRIQUETA NOGUEZ BRIEBA,S/N,CJ HAB FAZENDA DO CA,
731,-46.403679,-23.547343,355030876000269,3550308005210,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,JARDIM NOVA SAPOPEMBA,1237-8,RUA CARLO COCCIA,,JD NOVA SAPOPEMBA,
598,-46.691572,-23.452819,355030811000139,3550308005190,11,BRASILANDIA,3,FREGUESIA / BRASILANDIA,Norte,Norte 1,JARDIM PRINCESA,1239-4,RUA VITANTONIO MATOROSA,,JARDIM PRINCESA,
480,-46.602308,-23.653273,355030868000139,3550308005090,69,SACOMA,13,IPIRANGA,Sul,Sul 1,PARQUE BRISTOL,1243-2,RUA PROF ARNALDO JOAO SEMERARO,S/N,PARQUE BRISTOL,AV FRANCESCO DEL COSSA
470,-46.732039,-23.438936,355030842000172,3550308005186,41,JARAGUA,2,PIRITUBA / JARAGUA,Norte,Norte 1,JARDIM CITY JARAGUA,1244-0,RUA SAMUEL BOVY,S/N,JARDIM CITY JARAGUA,
193,-46.656690,-23.877208,355030855000279,3550308005302,56,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,VILA VARGEM GRANDE II,1246-7,RUA BEIJA FLOR,,VILA VARGEM GRANDE,
637,-46.386803,-23.579049,355030825000180,3550308005270,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,VILA YOLANDA II,1248-3,RUA DR ADEMAR FERREIRA DE CARVALHO,,VILA YOLANDA II,VILA YOLANDA
396,-46.398746,-23.559061,355030831000070,3550308005266,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,JARDIM SAO PAULO,1251-3,RUA JERONIMO DIAS RIBEIRO,,JARDIM SAO PAULO,DR JOAO OTAVIANO PEREIRA
481,-46.415726,-23.579132,355030847000181,3550308005267,47,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,CDHU CONJUNTO HAB GUAIANASES,1253-0,RUA B-10,,CIDADE TIRADENTES,SUPERMERCADO NEGREIROS
793,-46.681815,-23.450122,355030811000178,3550308005190,11,BRASILANDIA,3,FREGUESIA / BRASILANDIA,Norte,Norte 1,JARDIM DO RECANTO,1254-8,RUA ARARIPIRA,,JARDIM DO RECANTO,
882,-46.760376,-23.722916,355030843000143,3550308005288,43,JD ANGELA,18,M'BOI MIRIM,SUL,SUL 2,Cidade Ipava,1256-4,VD MATEUS TORLONI,,Cidade Ipava,
413,-46.627350,-23.629569,355030827000061,3550308005091,27,CURSINO,13,JABAQUARA,Sul,Sul 1,AGUA FUNDA,1258-0,RUA ANNA PAPINI GUARANHA,,JABAQUARA,RODOVIA DOS IMIGRANTES
483,-46.617668,-23.512879,355030886000031,3550308005031,88,VILA GUILHERME,7,V MARIA / VILA GUILHERME,Norte,Norte 2,CENTER NORTE,1260-2,RUA FORTE DO GUARA,,CARANDIRU,AV ZAKI NARCHI
455,-46.709946,-23.782592,355030855000163,3550308005299,56,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,JARDIM IPORA,1262-9,RUA MANOEL RODRIGUES SANTIAGO,,PARELHEIROS,
806,-46.380949,-23.514560,355030836000325,3550308005254,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,CDHU ITAIM PAULISTA,1264-5,AV PONTE DA AMIZADE,10.000000,ITAIM PAULISTA,CDHU ITAIM PAULISTA
648,-46.420130,-23.595400,355030833000213,3550308005276,32,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,CDHU JARDIM IGUATEMI,1267-0,RUA RAIMUNDA P DE ALENCAR DA SILVA,,JARDIM IGUATEMI,CDHU JARDIM IGUATEMI
321,-46.683577,-23.783946,355030830000304,3550308005303,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,JARDIM VARGINHA,1270-0,RUA GASPAR SARDINHA,,JARDIM VARGINHA,
717,-46.392744,-23.544852,355030896000141,3550308005260,47,LAJEADO,28,GUAIANASES,Leste,Leste 2,JARDIM FRANGANIELO,1274-2,RUA MANUEL HOMEM DE ANDRADE,,LAGEADO,
519,-46.667712,-23.468022,355030813000039,3550308005125,13,CACHOEIRINHA,4,CASA VERDE / CACHOEIRINHA,Norte,Norte 1,FREGUESIA DO O,1360-9,RUA JERONIMO DE ANDRADE,,FREGUESIA DO O,AVENIDA INAJAR DE SOUZA
827,-46.436124,-23.541086,355030847000081,3550308005261,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,ITAQUERA II,1370-6,RUA LAURA BOSS,,GUAIANASES,COHAB JOSE BONIFACIO
695,-46.464932,-23.533948,355030837000054,3550308005198,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,CONJUNTO A E CARVALHO,1380-3,RUA ANDRE CAVALCANTE,,VILA REGINA,
770,-46.746072,-23.478798,355030863000088,3550308005113,64,PIRITUBA,2,PIRITUBA / JARAGUA,Norte,Norte 1,SANTA MONICA,1390-0,RUA AMILCAR DE MAGALHAES,,PIRITUBA,
673,-46.648929,-23.556526,355030807000066,3550308005011,07,BELA VISTA,9,SE,Centro,Centro,BELA VISTA,3001-5,RUA CARDEAL LEME,S/N,BELA VISTA,ESQUINA R SAO VICENTE
678,-46.618673,-23.563011,355030814000025,3550308005006,14,CAMBUCI,9,SE,Centro,Centro,CAMBUCI,3003-1,RUA STEFANO,657.000000,CAMBUCI,TV RUA STEFANO
234,-46.664532,-23.544680,355030826000007,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,SUMARE MODERNA,3004-0,PC CHARLES MULLER,S/N,PACAEMBU,ESTADIO M P MACHADO CARVALHO
348,-46.633190,-23.578634,355030890000040,3550308005020,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,ACLIMACAO,3005-8,RUA GUIMARAES PASSOS,304.000000,ACLIMACAO,COMECA RUA MACHADO DE ASSIS
355,-46.600598,-23.537168,355030808000026,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,SILVA TELLES,3006-6,RUA DR CARLOS GUIMARAES,S/N,BELEM,TV RUA CATUMBI
559,-46.604604,-23.539049,355030808000053,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,MORAES BARROS,3007-4,RUA FIRMIANO PINTO,S/N,BRAZ,TV AV CELSO GARCIA ALTURA 734
9,-46.673104,-23.539381,355030860000031,3550308005026,61,PERDIZES,8,LAPA,Oeste,Oeste,ALTO DAS PERDIZES,3008-2,RUA MIN GODOY,1261.000000,PERDIZES,PONTF.UNIVERSIDADE CATOLICA
21,-46.651145,-23.580483,355030832000036,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,IBIRAPUERA,3009-0,RUA JOINVILLE,323.000000,IBIRAPUERA,S/INFOR
509,-46.598251,-23.565924,355030853000037,3550308005018,54,MOOCA,25,MOOCA,Leste,Leste 1,PARQUE DA MOOCA,3010-4,RUA CONDE PRATES,10.000000,PQ DA MOOCA,TV RUA JUMANA
672,-46.607774,-23.589001,355030834000001,3550308005084,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,ALTO DO IPIRANGA,3011-2,RUA XAVIER DE ALMEIDA,427.000000,ALTO DO IPIRANGA,INSTITUTO DE CEGOS PADRE CHICO
303,-46.592251,-23.557318,355030853000116,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,FERNANDES FALCAO,3012-0,RUA PIRES DE CAMPOS,24.000000,MOOCA,ENTRE CUIABA E FRANCA CARVALHO
211,-46.588729,-23.557511,355030853000060,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,AGUA RASA,3013-9,RUA DECIO ABRAMO,17.000000,AGUA RASA,FERNANDO FALCAO E ITAQUERI
577,-46.604832,-23.518533,355030886000027,3550308005031,88,VILA GUILHERME,7,V MARIA / VILA GUILHERME,Norte,Norte 2,VILA GUILHERME,3014-7,RUA ALFREDO MARIO PIZZOTTI,370.000000,VL GUILHERME,AV.GUILHERME
368,-46.576505,-23.534942,355030880000073,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,TATUAPE,3015-5,RUA ANDRE VIDAL C/ ALM CALHEIROS,22.000000,TATUAPE,ESTACAO METRO TATUAPE
304,-46.712278,-23.644072,355030871000034,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,JOAO DIAS,3016-3,RUA DO CARREIRO DE PEDRA,98.000000,VL CRUZEIRO,MIN NELSON SAMPAIO EF.BENETTI
586,-46.671104,-23.597802,355030832000062,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,VILA NOVA CONCEICAO,3017-1,RUA MARCOS LOPES C/ SILVANIA,345.000000,VL NOVA CONCEICAO,PROXIMO AV SANTO AMARO
164,-46.634662,-23.603422,355030877000106,3550308005047,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,MIRANDOPOLIS,3018-0,RUA AFONSO CELSO,1426.000000,VL MARIANA,TV RUA LUIZ GOES
194,-46.701092,-23.532762,355030848000044,3550308005059,48,LAPA,8,LAPA,Oeste,Oeste,VILA ROMANA,3019-8,RUA SEPETIBA,510.000000,VL ROMANA,RUA AURELIA
510,-46.652015,-23.617354,355030877000097,3550308005094,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,BARTIRA,3020-1,AL DOS ARAES,1758.000000,PLANALTO PAULISTA,TV AV INDIANOPOLIS
464,-46.644971,-23.610246,355030877000014,3550308005048,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,PLANALTO PAULISTA,3021-0,AV JOSE MARIA WITAKER,1121.000000,PLANALTO PAULISTA,AL GUATAS AV AFONSO M FAGUNDES
147,-46.631091,-23.621709,355030877000084,3550308005092,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,IBITURUNA,3022-8,RUA PARACATU,1053.000000,SAO JUDAS,ENTRE N. 724 E 936
644,-46.608317,-23.637983,355030868000151,3550308005088,69,SACOMA,13,IPIRANGA,Sul,Sul 1,VILA DAS MERCES,3023-6,RUA BRIG AMILCAR V PEDERNEIRAS,120.000000,VL DAS MERCES,AV.PADRE ARLINDO VIEIRA
759,-46.561308,-23.530658,355030880000058,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,MARANHAO,3024-4,RUA MATEUS GOMES,S/N,TATUAPE,TATUAPE
49,-46.604735,-23.495417,355030886000055,3550308005032,88,VILA GUILHERME,7,V MARIA / VILA GUILHERME,Norte,Norte 2,VILA MAZZEI,3025-2,RUA QUEDAS,567.000000,VL MAZZEI,AV. LUIZ MAZZEI
482,-46.606140,-23.502901,355030886000037,3550308005031,88,VILA GUILHERME,7,V MARIA / VILA GUILHERME,Norte,Norte 2,VILA MUNHOZ,3026-0,PC OSCAR DA SILVA,394.000000,VL GUILHERME,RUA MARIA CANDIDA
745,-46.689575,-23.605797,355030835000183,3550308005103,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,BREJO ALEGRE,3027-9,RUA INDIANA,1428.000000,STO AMARO,AV SANTO AMARO
423,-46.592676,-23.489383,355030892000144,3550308005067,94,VILA MEDEIROS,7,V MARIA / VILA GUILHERME,Norte,Norte 2,VILA BOSCHETTI,3029-5,AV BOSCHETTI,234.000000,VL GUSTAVO,RUA SA CAMPELO
59,-46.582379,-23.497014,355030889000153,3550308005033,91,VILA MARIA,7,V MARIA / VILA GUILHERME,Norte,Norte 2,PRACA VISTA ALEGRE,3030-9,AV BENEDITO ESTEVAO DOS SANTOS,1227.000000,VL MARIA,PRACA VISTA ALEGRE
824,-46.621259,-23.482794,355030870000140,3550308005065,71,SANTANA,5,SANTANA / TUCURUVI,Norte,Norte 2,AGUA FRIA,3031-7,RUA AURELIANO LEAL C GUATIAIA,S/N,AGUA FRIA,AV AGUA FRIA
201,-46.600404,-23.480038,355030882000004,3550308005132,84,TUCURUVI,5,SANTANA / TUCURUVI,Norte,Norte 2,PARQUE VITORIA,3032-5,AV MAESTRO VILA LOBOS,917.000000,PQ VITORIA,TV AV GUAPIRA
323,-46.647521,-23.493998,355030870000147,3550308005065,21,CASA VERDE,4,CASA VERDE / CACHOEIRINHA,Norte,Norte 1,JARDIM CARDAMONE,3033-3,RUA WALDOMIRO SILVEIRA,28.000000,IMIRIM,TV AV IMIRIM
260,-46.720116,-23.515277,355030848000130,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,VILA ANASTACIO,3034-1,RUA BARTOLOMEU BUENO,161.000000,VL ANASTACIO,INDUSTRIA SOFUNGE
205,-46.701406,-23.499032,355030829000023,3550308005116,29,FREGUESIA DO O,3,FREGUESIA / BRASILANDIA,Norte,Norte 1,FREGUESIA DO O,3035-0,RUA CHICO DE PAULA,61.000000,NOSSA SENHORA DO O,FIXADA
452,-46.624055,-23.631229,355030827000059,3550308005091,27,CURSINO,13,IPIRANGA,Sul,Sul 1,AGUA FUNDA,3036-8,RUA MARIO SCHIOPA,175.000000,AGUA FUNDA,SIDERURGICA ALIPERTI
500,-46.649207,-23.638196,355030838000135,3550308005308,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,VILA GUARANI,3037-6,AV WALDOMIRO DE LIMA,S/N,VL GUARANI,ARMANDO ARRUDA PEREIRA E G 6
229,-46.720140,-23.599451,355030854000042,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,CAXINGUI,3038-4,PC ROBERTO GOMES PEDROSA,,ESTADIO DO MORUMBI,AO LADO PC ROBERTO G PEDROSA
555,-46.743374,-23.576120,355030867000189,3550308005183,68,RIO PEQUENO,10,BUTANTA,Oeste,Oeste,JARDIM BONFIGLIOLI,3039-2,AV OCTACILIO TOMANIK,,RIO PEQUENO,AV DR HEITOR EIRAS GARCIA
746,-46.690221,-23.736535,355030830000279,3550308005283,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,JARDIM EDA,3040-6,RUA JOSE ANTUNES CERDEIRA,S/N,PQ AMERICA,SUPERMERCADO ESPINHERA
486,-46.555640,-23.547461,355030880000111,3550308005037,80,TATUAPE,25,MOOCA,Leste,Leste 1,SANTA GERTRUDES,3041-4,RUA SANTA GERTRUDES,575.000000,TATUAPE,FABRICA TAPETES TABACOW
877,-46.536337,-23.522648,355030859000071,3550308005074,60,PENHA,21,PENHA,Leste,Leste 1,MIRANDINHA,3043-0,RUA MIRANDINHA,399.000000,PENHA,AV AMADOR BUENO DA VEIGA-712
421,-46.529237,-23.502218,355030818000062,3550308005072,18,CANGAIBA,21,PENHA,Leste,Leste 1,OURO,3044-9,RUA MIGUEL GARCIA,354.000000,VL PAULISTANIA,ESTRADA CANGAIBA -1900
206,-46.688183,-23.619020,355030835000126,3550308005050,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,BROOKLIM PAULISTA,3045-7,RUA ROQUE PETRELA,,BROOKLIM PAULISTA,ENTRE AS RUAS CITADAS
685,-46.672042,-23.656394,355030822000213,3550308005169,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,JARDIM PRUDENCIA,3046-5,RUA MARIA JOSE RANGEL,649.000000,JD PRUDENCIA,CUPECE E CONDE LUIZ ZUNTA
